발표시각,지역,해당지역,특보종류,특보수준,특보명령,발효시각
2021-11-25 10:00:00,부산·울산·경상남도,"울산, 부산",건조,주의보,발표,2021-11-25 10:00:00
2021-11-30 07:00:00,부산·울산·경상남도,"울산, 부산",건조,주의보,해제,2021-11-30 07:00:00
2021-11-30 09:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(남해, 고성, 거제, 사천, 통영, 산청, 하동, 창원)",강풍,주의보,발표,2021-11-30 11:00:00
2021-11-30 14:00:00,부산·울산·경상남도,"부산앞바다( 서부평수구역 ), 경남서부남해앞바다( 동부평수구역 , 서부평수구역 , 남해군연안바다 ), 경남중부남해앞바다( 평수구역 , 연안바다 )",풍랑,주의보,해제,2021-11-30 14:00:00
2021-12-01 04:00:00,부산·울산·경상남도,"울산앞바다( 평수구역 , 연안바다 ), 부산앞바다( 동부평수구역 , 연안바다 ), 경남서부남해앞바다( 남부평수구역 ), 거제시동부앞바다( 연안바다 )",풍랑,주의보,해제,2021-12-01 06:00:00
2021-12-01 10:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(남해, 고성, 거제, 사천, 통영, 산청, 하동, 창원)",강풍,주의보,해제,2021-12-01 10:00:00
2021-12-12 10:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(사천, 하동, 창원)",한파,주의보,발표,2021-12-12 21:00:00
2021-12-13 10:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(양산, 고성, 사천, 거창, 함양, 산청, 하동, 김해, 창원)",한파,주의보,해제,2021-12-13 10:00:00
2021-12-14 10:00:00,부산·울산·경상남도,"울산, 부산",건조,주의보,발표,2021-12-14 10:00:00
2021-12-16 04:00:00,부산·울산·경상남도,"울산, 부산",건조,주의보,해제,2021-12-16 04:00:00
2021-12-17 04:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(산청)",강풍,주의보,발표,2021-12-17 07:00:00
2021-12-17 10:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,발표,2021-12-17 11:00:00
2021-12-17 10:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,발표,2021-12-17 12:00:00
2021-12-17 10:00:00,부산·울산·경상남도,"울산, 부산, 경상남도",한파,주의보,발표,2021-12-17 21:00:00
2021-12-17 21:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(산청)",강풍,주의보,해제,2021-12-17 22:00:00
2021-12-18 01:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 경남서부남해앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,해제,2021-12-18 03:00:00
2021-12-18 09:00:00,부산·울산·경상남도,"울산, 부산",건조,주의보,발표,2021-12-18 09:00:00
2021-12-18 11:00:00,부산·울산·경상남도,"울산, 부산, 경상남도",한파,주의보,해제,2021-12-18 11:00:00
2021-12-25 01:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 경남서부남해앞바다, 부산앞바다)",풍랑,주의보,발표,2021-12-25 03:00:00
2021-12-25 01:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 경남서부남해앞바다, 부산앞바다)",풍랑,주의보,발표,2021-12-25 03:00:00
2021-12-25 01:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 경남서부남해앞바다, 부산앞바다)",풍랑,주의보,발표,2021-12-25 03:00:00
2021-12-25 01:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 경남서부남해앞바다, 부산앞바다)",풍랑,주의보,발표,2021-12-25 03:00:00
2021-12-25 02:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(거제, 산청)",강풍,주의보,발표,2021-12-25 02:00:00
2021-12-26 10:00:00,부산·울산·경상남도,"울산, 부산",건조,경보,변경,2021-12-26 10:00:00
2021-12-26 12:50:00,부산·울산·경상남도,"울산앞바다( 평수구역 , 연안바다 ), 부산앞바다( 동부평수구역 , 서부평수구역 , 연안바다 )",풍랑,주의보,해제,2021-12-26 14:00:00
2021-12-26 15:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(거제, 산청)",강풍,주의보,해제,2021-12-26 15:00:00
2021-12-26 15:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 경남서부남해앞바다, 부산앞바다)",풍랑,주의보,해제,2021-12-26 16:00:00
2021-12-28 16:00:00,부산·울산·경상남도,"울산, 부산",건조,주의보,변경,2021-12-28 16:00:00
2021-12-31 16:00:00,부산·울산·경상남도,"울산, 부산",건조,경보,변경,2021-12-31 16:00:00
2022-01-05 16:00:00,부산·울산·경상남도,"울산, 부산",건조,주의보,변경,2022-01-05 16:00:00
2022-01-11 09:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(거제, 산청)",강풍,주의보,발표,2022-01-11 11:00:00
2022-01-11 09:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다)",풍랑,주의보,발표,2022-01-11 12:00:00
2022-01-11 09:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다)",풍랑,주의보,발표,2022-01-11 12:00:00
2022-01-12 06:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(거제, 산청)",강풍,주의보,해제,2022-01-12 06:00:00
2022-01-12 06:00:00,부산·울산·경상남도,"남해동부안쪽먼바다, 남해동부앞바다(거제시동부앞바다, 부산앞바다)",풍랑,주의보,해제,2022-01-12 08:00:00
2022-01-13 02:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(거제, 산청)",강풍,주의보,발표,2022-01-13 02:00:00
2022-01-13 20:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(거제, 산청)",강풍,주의보,해제,2022-01-13 22:00:00
2022-01-14 10:00:00,부산·울산·경상남도,"울산, 부산",건조,경보,변경,2022-01-14 10:00:00
2022-01-20 09:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,발표,2022-01-20 12:00:00
2022-01-20 16:00:00,부산·울산·경상남도,"울산, 부산",건조,주의보,변경,2022-01-20 16:00:00
2022-01-20 18:00:00,부산·울산·경상남도,"남해동부바깥먼바다, 남해동부앞바다(부산앞바다)",풍랑,주의보,해제,2022-01-20 20:00:00
2022-01-22 16:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(양산, 김해, 창원)",건조,주의보,해제,2022-01-22 16:00:00
2022-01-24 01:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다)",풍랑,주의보,발표,2022-01-24 03:00:00
2022-01-24 16:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,해제,2022-01-24 17:00:00
2022-01-27 10:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(김해, 창원)",건조,주의보,발표,2022-01-27 10:00:00
2022-01-28 10:00:00,부산·울산·경상남도,"울산, 부산",건조,경보,변경,2022-01-28 10:00:00
2022-02-11 10:00:00,부산·울산·경상남도,"울산, 부산",건조,주의보,변경,2022-02-11 10:00:00
2022-02-13 07:00:00,부산·울산·경상남도,"울산, 부산, 경상남도",건조,주의보,해제,2022-02-13 07:00:00
2022-02-15 16:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(양산, 사천, 의령, 밀양, 김해, 창원)",건조,주의보,발표,2022-02-15 16:00:00
2022-02-20 10:00:00,부산·울산·경상남도,"울산, 부산",건조,경보,변경,2022-02-20 10:00:00
2022-02-26 17:00:00,부산·울산·경상남도,"울산, 부산",강풍,주의보,발표,2022-02-26 17:00:00
2022-02-27 06:00:00,부산·울산·경상남도,"울산, 부산",강풍,주의보,해제,2022-02-27 08:00:00
2022-03-13 08:30:00,부산·울산·경상남도,"울산, 부산",건조,경보,해제,2022-03-13 08:30:00
2022-03-13 12:00:00,부산·울산·경상남도,"부산, 경상남도(거제)",강풍,주의보,발표,2022-03-13 12:00:00
2022-03-13 16:00:00,부산·울산·경상남도,"부산, 경상남도(거제)",강풍,주의보,해제,2022-03-13 16:00:00
2022-03-17 12:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(거제, 통영)",강풍,주의보,발표,2022-03-17 15:00:00
2022-03-17 12:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 경남서부남해앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,발표,2022-03-17 15:00:00
2022-03-17 12:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 경남서부남해앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,발표,2022-03-17 15:00:00
2022-03-19 02:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(거제, 통영)",강풍,주의보,해제,2022-03-19 02:00:00
2022-03-19 04:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,해제,2022-03-19 06:00:00
2022-03-25 22:30:00,부산·울산·경상남도,"울산, 부산, 경상남도(거제, 창원)",강풍,주의보,발표,2022-03-26 01:00:00
2022-03-25 22:30:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,발표,2022-03-26 01:00:00
2022-03-25 22:30:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,발표,2022-03-26 01:00:00
2022-03-25 22:30:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,발표,2022-03-26 01:00:00
2022-03-25 23:30:00,부산·울산·경상남도,부산,호우,주의보,발표,2022-03-26 00:00:00
2022-03-25 23:30:00,부산·울산·경상남도,부산,호우,주의보,발표,2022-03-26 01:00:00
2022-03-26 03:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,경보,변경,2022-03-26 04:00:00
2022-03-26 03:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,경보,변경,2022-03-26 05:00:00
2022-03-26 03:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,경보,변경,2022-03-26 05:00:00
2022-03-26 05:00:00,부산·울산·경상남도,부산,호우,주의보,해제,2022-03-26 05:00:00
2022-03-26 05:00:00,부산·울산·경상남도,부산,호우,주의보,해제,2022-03-26 06:00:00
2022-03-26 10:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,변경,2022-03-26 11:00:00
2022-03-26 10:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,변경,2022-03-26 11:00:00
2022-03-26 10:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,변경,2022-03-26 11:00:00
2022-03-26 14:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(남해, 고성, 거제, 사천, 통영, 산청, 하동, 창원)",강풍,주의보,해제,2022-03-26 14:00:00
2022-04-07 10:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(양산, 산청, 의령, 밀양, 김해, 창원)",건조,주의보,발표,2022-04-07 10:00:00
2022-04-12 16:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(양산, 합천, 거창, 함양, 산청, 의령, 밀양, 김해, 창원)",건조,주의보,해제,2022-04-12 16:00:00
2022-04-13 09:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,발표,2022-04-13 12:00:00
2022-04-13 09:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,발표,2022-04-13 12:00:00
2022-04-13 09:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,발표,2022-04-13 12:00:00
2022-04-16 03:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,해제,2022-04-16 05:00:00
2022-04-17 09:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(양산, 합천, 거창, 함양, 산청, 창녕, 김해, 창원)",건조,주의보,발표,2022-04-17 09:00:00
2022-04-21 14:00:00,부산·울산·경상남도,"부산, 경상남도(양산, 남해, 거제, 하동, 김해, 창원)",건조,주의보,해제,2022-04-21 14:00:00
2022-04-25 21:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(양산, 김해)",호우,주의보,발표,2022-04-25 23:00:00
2022-04-25 21:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(양산, 김해)",호우,주의보,발표,2022-04-26 00:00:00
2022-04-26 06:00:00,부산·울산·경상남도,"부산, 경상남도(고성, 거제, 통영, 김해, 창원)",호우,경보,해제,2022-04-26 06:00:00
2022-04-26 09:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(남해, 고성, 거제, 통영, 창원)",강풍,주의보,해제,2022-04-26 10:00:00
2022-04-29 00:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(거제)",강풍,주의보,발표,2022-04-29 03:00:00
2022-04-29 00:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다)",풍랑,주의보,발표,2022-04-29 03:00:00
2022-04-29 00:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다)",풍랑,주의보,발표,2022-04-29 03:00:00
2022-04-29 00:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다)",풍랑,주의보,발표,2022-04-29 03:00:00
2022-04-29 16:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(거제)",강풍,주의보,해제,2022-04-29 16:00:00
2022-04-30 04:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다)",풍랑,주의보,해제,2022-04-30 06:00:00
2022-05-15 10:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(합천, 함양, 산청, 밀양)",건조,주의보,발표,2022-05-15 10:00:00
2022-05-21 10:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(합천, 거창, 함양, 산청, 밀양)",건조,주의보,해제,2022-05-21 10:00:00
2022-05-30 10:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(합천, 밀양)",건조,주의보,발표,2022-05-30 10:00:00
2022-06-03 16:00:00,부산·울산·경상남도,"울산, 부산",건조,주의보,해제,2022-06-03 16:00:00
2022-06-05 18:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,발표,2022-06-05 21:00:00
2022-06-05 18:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,발표,2022-06-05 21:00:00
2022-06-06 04:00:00,부산·울산·경상남도,"부산앞바다( 동부평수구역 , 서부평수구역 , 연안바다 ), 거제시동부앞바다( 연안바다 )",풍랑,주의보,해제,2022-06-06 06:00:00
2022-06-08 04:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,해제,2022-06-08 06:00:00
2022-06-08 04:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,해제,2022-06-08 07:00:00
2022-06-13 23:00:00,부산·울산·경상남도,"남해동부안쪽먼바다, 남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,발표,2022-06-14 02:00:00
2022-06-14 16:30:00,부산·울산·경상남도,"부산앞바다( 서부평수구역 ), 거제시동부앞바다( 연안바다 )",풍랑,주의보,해제,2022-06-14 17:00:00
2022-06-14 20:00:00,부산·울산·경상남도,"남해동부안쪽먼바다, 남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부남쪽안쪽먼바다, 동해남부앞바다(울산앞바다)",풍랑,주의보,해제,2022-06-14 22:00:00
2022-06-23 22:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(거제, 통영)",강풍,주의보,발표,2022-06-23 22:00:00
2022-06-24 14:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(거제, 통영)",강풍,주의보,해제,2022-06-24 14:00:00
2022-06-27 11:10:00,부산·울산·경상남도,"울산, 부산, 경상남도(밀양)",호우,주의보,발표,2022-06-27 11:10:00
2022-06-27 16:50:00,부산·울산·경상남도,부산,호우,주의보,해제,2022-06-27 16:50:00
2022-06-27 16:50:00,부산·울산·경상남도,부산,호우,주의보,해제,2022-06-27 18:00:00
2022-06-28 01:30:00,부산·울산·경상남도,"울산, 부산, 경상남도(거제, 통영)",강풍,주의보,발표,2022-06-28 01:30:00
2022-06-29 18:00:00,부산·울산·경상남도,"울산, 부산",강풍,주의보,해제,2022-06-29 20:00:00
2022-07-02 10:00:00,부산·울산·경상남도,부산,폭염,주의보,발표,2022-07-02 11:00:00
2022-07-10 16:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(진주, 남해, 고성, 거제, 통영, 거창, 산청, 함안)",폭염,주의보,해제,2022-07-10 21:00:00
2022-07-14 10:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(진주, 양산, 사천, 합천, 거창, 함양, 산청, 하동, 창녕, 함안, 의령, 밀양, 김해, 창원)",폭염,주의보,발표,2022-07-14 11:00:00
2022-07-14 20:50:00,부산·울산·경상남도,부산,폭풍해일,주의보,발표,2022-07-14 20:50:00
2022-07-14 22:20:00,부산·울산·경상남도,부산,폭풍해일,주의보,해제,2022-07-14 22:20:00
2022-07-15 20:40:00,부산·울산·경상남도,"부산, 경상남도(고성, 거제, 사천, 통영)",폭풍해일,주의보,발표,2022-07-15 20:40:00
2022-07-16 00:00:00,부산·울산·경상남도,"부산, 경상남도(고성, 거제, 사천, 통영)",폭풍해일,주의보,해제,2022-07-16 00:00:00
2022-07-16 21:50:00,부산·울산·경상남도,"부산, 경상남도(거제)",폭풍해일,주의보,발표,2022-07-16 21:50:00
2022-07-17 00:00:00,부산·울산·경상남도,"부산, 경상남도(거제)",폭풍해일,주의보,해제,2022-07-17 00:00:00
2022-07-17 16:00:00,부산·울산·경상남도,"부산, 경상남도(진주, 양산, 사천, 합천, 하동, 창녕, 함안, 의령, 밀양, 김해, 창원)",폭염,주의보,해제,2022-07-17 16:00:00
2022-07-18 04:00:00,부산·울산·경상남도,"울산, 부산",호우,주의보,발표,2022-07-18 06:00:00
2022-07-18 04:00:00,부산·울산·경상남도,"울산, 부산",호우,주의보,발표,2022-07-18 07:00:00
2022-07-18 15:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(남해, 고성, 사천, 하동, 창원)",호우,주의보,해제,2022-07-18 15:00:00
2022-07-19 09:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(남해, 통영, 거창 제외)",폭염,주의보,발표,2022-07-19 11:00:00
2022-07-20 16:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(남해, 통영, 거창 제외)",폭염,주의보,해제,2022-07-20 20:00:00
2022-07-24 10:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(남해, 거제, 통영 제외)",폭염,주의보,발표,2022-07-24 11:00:00
2022-07-30 16:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(남해, 고성, 거제, 사천, 통영, 거창, 함양, 산청, 진주, 의령, 창원, 양산)",폭염,주의보,해제,2022-07-30 20:00:00
2022-08-01 10:00:00,부산·울산·경상남도,"부산, 경상남도(창녕, 밀양, 김해, 창원, 양산)",폭염,주의보,발표,2022-08-01 10:00:00
2022-08-05 09:00:00,부산·울산·경상남도,"부산, 경상남도(진주)",폭염,경보,변경,2022-08-05 11:00:00
2022-08-08 16:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(남해, 거창 제외)",폭염,주의보,변경,2022-08-08 16:00:00
2022-08-11 11:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(거창, 함양 제외)",폭염,주의보,해제,2022-08-11 11:00:00
2022-08-12 10:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(남해, 고성, 거제, 사천, 통영, 거창, 함양, 산청, 진주, 함안, 밀양)",폭염,주의보,발표,2022-08-12 10:00:00
2022-08-12 20:30:00,부산·울산·경상남도,"부산, 경상남도(거제)",폭풍해일,주의보,발표,2022-08-12 20:30:00
2022-08-12 22:10:00,부산·울산·경상남도,"부산, 경상남도(거제)",폭풍해일,주의보,해제,2022-08-12 22:10:00
2022-08-13 10:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(거제, 진주, 함안, 밀양)",폭염,경보,변경,2022-08-13 10:00:00
2022-08-15 16:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(거제, 합천, 하동, 진주, 창녕, 함안, 의령, 밀양, 김해, 창원, 양산)",폭염,경보,해제,2022-08-15 21:00:00
2022-08-16 18:00:00,부산·울산·경상남도,"부산, 경상남도(남해, 고성, 거제, 사천, 통영, 하동, 창원)",호우,주의보,발표,2022-08-16 19:00:00
2022-08-17 07:10:00,부산·울산·경상남도,"부산, 경상남도(거제, 통영, 창원)",호우,주의보,해제,2022-08-17 07:10:00
2022-08-19 10:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(고성, 통영 제외)",폭염,주의보,발표,2022-08-19 10:00:00
2022-08-20 09:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(고성, 통영 제외)",폭염,주의보,해제,2022-08-20 09:00:00
2022-09-02 18:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(남해, 고성, 거제, 사천, 통영, 창원)",강풍,주의보,발표,2022-09-02 21:00:00
2022-09-05 17:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(고성, 거제, 사천, 창원), 남해동부앞바다(거제시동부앞바다, 경남중부남해앞바다, 부산앞바다), 동해남부남쪽바깥먼바다, 동해남부남쪽안쪽먼바다, 동해남부앞바다(울산앞바다)",태풍,주의보,변경,2022-09-05 19:00:00
2022-09-05 19:00:00,부산·울산·경상남도,"울산, 부산, 경상남도, 남해동부앞바다, 동해남부남쪽바깥먼바다, 동해남부남쪽안쪽먼바다, 동해남부앞바다(울산앞바다)",태풍,경보,변경,2022-09-05 23:00:00
2022-09-06 09:20:00,부산·울산·경상남도,"부산, 경상남도(남해, 고성, 거제, 사천, 통영, 창원)",강풍,주의보,변경,2022-09-06 12:00:00
2022-09-06 13:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(남해, 고성, 거제, 사천, 통영, 창원)",강풍,주의보,해제,2022-09-06 15:00:00
2022-09-10 14:00:00,부산·울산·경상남도,"남해동부안쪽먼바다, 남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,발표,2022-09-10 15:00:00
2022-09-10 18:00:00,부산·울산·경상남도,"남해동부안쪽먼바다, 남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,해제,2022-09-10 20:00:00
2022-09-13 17:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부남쪽바깥먼바다, 동해남부남쪽안쪽먼바다, 동해남부앞바다(울산앞바다)",풍랑,주의보,발표,2022-09-13 19:00:00
2022-09-13 17:10:00,부산·울산·경상남도,"울산앞바다( 평수구역 , 연안바다 ), 부산앞바다( 동부평수구역 , 연안바다 ), 거제시동부앞바다( 연안바다 )",풍랑,주의보,발표,2022-09-13 19:00:00
2022-09-13 20:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(남해, 거제, 통영)",강풍,주의보,발표,2022-09-13 21:00:00
2022-09-15 09:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(남해, 거제, 통영)",강풍,주의보,해제,2022-09-15 10:00:00
2022-09-16 03:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,해제,2022-09-16 05:00:00
2022-09-16 03:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,해제,2022-09-16 06:00:00
2022-09-18 12:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,발표,2022-09-18 14:00:00
2022-09-18 14:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(남해, 고성, 거제, 사천, 통영, 함안, 밀양, 김해, 창원, 양산)",강풍,주의보,발표,2022-09-18 14:00:00
2022-09-18 15:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",태풍,경보,변경,2022-09-18 18:00:00
2022-09-18 18:00:00,부산·울산·경상남도,"울산, 부산, 경상남도(남해, 고성, 거제, 사천, 통영, 함안, 밀양, 김해, 창원, 양산), 남해동부앞바다(경남중부남해앞바다, 경남서부남해앞바다)",태풍,경보,변경,2022-09-18 21:00:00
2022-09-19 12:00:00,부산·울산·경상남도,"울산, 부산",강풍,주의보,변경,2022-09-19 12:00:00
2022-09-19 12:00:00,부산·울산·경상남도,"울산, 부산",강풍,주의보,변경,2022-09-19 14:00:00
2022-09-19 14:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,경보,변경,2022-09-19 15:00:00
2022-09-19 16:00:00,부산·울산·경상남도,"부산, 경상남도(거제, 김해, 양산)",강풍,주의보,해제,2022-09-19 18:00:00
2022-09-20 06:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,변경,2022-09-20 08:00:00
2022-09-20 08:40:00,부산·울산·경상남도,부산앞바다( 서부평수구역 ),풍랑,주의보,해제,2022-09-20 08:40:00
2022-09-21 09:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,해제,2022-09-21 10:00:00
2022-09-21 09:00:00,부산·울산·경상남도,"남해동부앞바다(거제시동부앞바다, 부산앞바다), 동해남부앞바다(울산앞바다)",풍랑,주의보,해제,2022-09-21 12:00:00
2022-10-07 14:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다), 남해동부안쪽먼바다",풍랑,주의보,발표,2022-10-07 17:00:00
